simulation_id,max_drawdown_pct,max_drawdown_usdt,max_losing_streak,final_equity_usdt,final_net_pnl_usdt
5770,13.53448244,727.27,11,7239.12,6239.12
5771,7.069942409,380.05,14,7239.12,6239.12
5772,18.52292115,546.16,16,7239.12,6239.12
5773,12.39886032,677.58,9,7239.12,6239.12
5774,18.85738079,816.79,10,7239.12,6239.12
5775,21.80705149,447.33,9,7239.12,6239.12
5776,24.91805746,385.35,9,7239.12,6239.12
5777,14.67986507,444.75,14,7239.12,6239.12
5778,25.21604896,423.03,8,7239.12,6239.12
5779,20.44777022,731.67,9,7239.12,6239.12
5780,20.92726916,393.17,10,7239.12,6239.12
5781,8.760246587,398.98,7,7239.12,6239.12
5782,18.76827937,409.73,7,7239.12,6239.12
5783,31.37469619,397.59,9,7239.12,6239.12
5784,21.43752155,377.36,13,7239.12,6239.12
5785,37.92524317,379.37,9,7239.12,6239.12
5786,13.47193322,388.52,7,7239.12,6239.12
5787,13.7111972,367.95,11,7239.12,6239.12
5788,24.39930848,368.3,12,7239.12,6239.12
5789,11.221,849.66,14,7239.12,6239.12
5790,21.23482101,681.38,10,7239.12,6239.12
5791,23.05536748,589.09,12,7239.12,6239.12
5792,11.82021928,400.3,10,7239.12,6239.12
5793,20.71339499,350.44,9,7239.12,6239.12
5794,16.69538659,442.77,12,7239.12,6239.12
5795,16.86099378,256.39,10,7239.12,6239.12
5796,17.22020924,350.46,12,7239.12,6239.12
5797,20.4895506,479.52,9,7239.12,6239.12
5798,22.95576058,286.38,12,7239.12,6239.12
5799,24.15126571,257.31,8,7239.12,6239.12
5800,26.64923039,331.82,9,7239.12,6239.12
5801,9.998373521,437.06,16,7239.12,6239.12
5802,34.258,383.08,12,7239.12,6239.12
5803,10.60230863,655.07,13,7239.12,6239.12
5804,16.57378354,268.97,9,7239.12,6239.12
5805,17.2070773,315.07,12,7239.12,6239.12
5806,23.83688717,417.31,10,7239.12,6239.12
5807,16.54326302,424.63,11,7239.12,6239.12
5808,9.656,561.87,15,7239.12,6239.12
5809,9.390894097,489.66,8,7239.12,6239.12
5810,16.2683327,421.85,9,7239.12,6239.12
5811,14.13580947,411.33,8,7239.12,6239.12
5812,48.60137542,586.57,9,7239.12,6239.12
5813,9.486180458,492.18,13,7239.12,6239.12
5814,18.15342297,378.61,12,7239.12,6239.12
5815,19.40064196,345.74,11,7239.12,6239.12
5816,17.24473513,430.87,10,7239.12,6239.12
5817,8.718711213,542.99,13,7239.12,6239.12
5818,12.38055513,471.47,9,7239.12,6239.12
5819,21.305,250.3,11,7239.12,6239.12
5820,27.1348763,537.2,11,7239.12,6239.12
5821,22.28659807,516.48,11,7239.12,6239.12
5822,26.35693396,474.04,9,7239.12,6239.12
5823,19.44571969,415.1,10,7239.12,6239.12
5824,13.31328228,303.46,11,7239.12,6239.12
5825,8.056131528,356.28,7,7239.12,6239.12
5826,21.31060599,476.67,9,7239.12,6239.12
5827,25.649,334.17,8,7239.12,6239.12
5828,30.91105871,343.56,10,7239.12,6239.12
5829,16.529165,368.24,6,7239.12,6239.12
5830,20.65139343,336.5,8,7239.12,6239.12
5831,24.02771584,743.48,9,7239.12,6239.12
5832,32.25870924,532.63,6,7239.12,6239.12
5833,17.43878794,476.7,8,7239.12,6239.12
5834,19.48647059,274.61,12,7239.12,6239.12
5835,22.57423171,329.69,9,7239.12,6239.12
5836,14.45134657,402.16,10,7239.12,6239.12
5837,16.01889464,479.11,12,7239.12,6239.12
5838,18.24776364,447.77,8,7239.12,6239.12
5839,11.369,430.2,14,7239.12,6239.12
5840,21.91828862,737.5,10,7239.12,6239.12
5841,18.34925082,322.2,13,7239.12,6239.12
5842,13.291,458.08,8,7239.12,6239.12
5843,21.83634268,459.06,10,7239.12,6239.12
5844,10.42443712,382.9,12,7239.12,6239.12
5845,21.72695224,371.98,11,7239.12,6239.12
5846,21.01357922,558.36,12,7239.12,6239.12
5847,26.83768549,373.28,9,7239.12,6239.12
5848,18.69826086,350.41,9,7239.12,6239.12
5849,22.92014049,464.68,15,7239.12,6239.12
5850,14.47629716,449.92,8,7239.12,6239.12
5851,12.12699026,494.43,7,7239.12,6239.12
5852,7.079337869,264.67,9,7239.12,6239.12
5853,20.22008575,540.52,11,7239.12,6239.12
5854,13.74389935,413.43,9,7239.12,6239.12
5855,11.83018372,432.45,14,7239.12,6239.12
5856,23.36604137,341.87,10,7239.12,6239.12
5857,15.47130974,338.21,8,7239.12,6239.12
5858,17.46493363,335.78,7,7239.12,6239.12
5859,29.20108211,608.79,13,7239.12,6239.12
5860,27.64505732,536.95,9,7239.12,6239.12
5861,12.3770885,347.02,7,7239.12,6239.12
5862,19.2199477,252.79,10,7239.12,6239.12
5863,8.694689571,498.75,8,7239.12,6239.12
5864,21.79091242,452.42,13,7239.12,6239.12
5865,12.08737821,450.49,11,7239.12,6239.12
5866,54.95563885,579.15,7,7239.12,6239.12
5867,10.90053595,414.68,15,7239.12,6239.12
5868,12.07197856,367.34,10,7239.12,6239.12
5869,27.7577428,418.99,11,7239.12,6239.12
5870,14.779,318.16,9,7239.12,6239.12
5871,16.25172452,321.5,14,7239.12,6239.12
5872,34.74385986,423.86,8,7239.12,6239.12
5873,16.24725165,312.08,9,7239.12,6239.12
5874,24.65506899,398.84,10,7239.12,6239.12
5875,15.59109129,347.55,10,7239.12,6239.12
5876,14.13022799,346.91,15,7239.12,6239.12
5877,34.47723633,467.17,11,7239.12,6239.12
5878,16.32013231,421.31,9,7239.12,6239.12
5879,18.59564692,424.8,10,7239.12,6239.12
5880,33.71997762,337.51,12,7239.12,6239.12
5881,11.68988492,485.4,13,7239.12,6239.12
5882,14.525,336.11,9,7239.12,6239.12
5883,17.75590551,270.6,10,7239.12,6239.12
5884,9.331317639,307.32,11,7239.12,6239.12
5885,19.84839378,467.52,18,7239.12,6239.12
5886,6.975143503,325.34,11,7239.12,6239.12
5887,10.91226888,505.07,8,7239.12,6239.12
5888,17.04476159,360.57,8,7239.12,6239.12
5889,23.85081219,590.35,7,7239.12,6239.12
5890,15.54693641,569.68,10,7239.12,6239.12
5891,14.2958079,408.71,9,7239.12,6239.12
5892,24.95647232,397.83,8,7239.12,6239.12
5893,19.05920581,744.91,10,7239.12,6239.12
5894,17.7827748,367.73,9,7239.12,6239.12
5895,36.01059243,609.86,9,7239.12,6239.12
5896,34.47396771,515.21,11,7239.12,6239.12
5897,28.08378082,688.78,9,7239.12,6239.12
5898,28.334,354.82,11,7239.12,6239.12
5899,16.33200267,529.18,10,7239.12,6239.12
5900,9.85446761,307.58,6,7239.12,6239.12
5901,58.11315507,585.06,9,7239.12,6239.12
5902,22.56121862,356.65,9,7239.12,6239.12
5903,12.03465231,543.13,10,7239.12,6239.12
5904,16.77552874,384.22,10,7239.12,6239.12
5905,47.19010254,490.14,10,7239.12,6239.12
5906,33.70226143,570.34,9,7239.12,6239.12
5907,29.72846829,503.19,9,7239.12,6239.12
5908,14.83221852,344.37,9,7239.12,6239.12
5909,20.76472723,323.62,10,7239.12,6239.12
5910,9.03081663,507.68,15,7239.12,6239.12
5911,14.15880798,319.98,10,7239.12,6239.12
5912,10.93861655,473,10,7239.12,6239.12
5913,21.23332072,566.66,8,7239.12,6239.12
5914,22.50655729,369.83,7,7239.12,6239.12
5915,14.63299892,391.92,9,7239.12,6239.12
5916,11.70326813,388.94,14,7239.12,6239.12
5917,9.59637749,341.03,8,7239.12,6239.12
5918,17.09003398,480.77,11,7239.12,6239.12
5919,7.814309437,286.11,8,7239.12,6239.12
5920,9.756256366,439.13,11,7239.12,6239.12
5921,8.610396864,365.34,8,7239.12,6239.12
5922,14.65719916,585.41,9,7239.12,6239.12
5923,31.55192753,433.29,10,7239.12,6239.12
5924,8.926716322,359.95,8,7239.12,6239.12
5925,24.22266354,416.67,8,7239.12,6239.12
5926,12.628,689.34,13,7239.12,6239.12
5927,23.77460901,358.3,9,7239.12,6239.12
5928,12.49138288,448.15,9,7239.12,6239.12
5929,13.57010075,521.94,8,7239.12,6239.12
5930,28.122,333.07,14,7239.12,6239.12
5931,13.84356141,272.75,8,7239.12,6239.12
5932,23.26032332,523.02,9,7239.12,6239.12
5933,26.86543773,634.25,10,7239.12,6239.12
5934,11.78624223,583.86,11,7239.12,6239.12
5935,38.98484168,468.59,11,7239.12,6239.12
5936,24.453,555.93,19,7239.12,6239.12
5937,31.15307716,440.95,10,7239.12,6239.12
5938,8.043609123,360,7,7239.12,6239.12
5939,16.59711044,348.39,7,7239.12,6239.12
5940,44.564,445.64,9,7239.12,6239.12
5941,24.80122204,317.62,12,7239.12,6239.12
5942,21.16806629,711.49,9,7239.12,6239.12
5943,44.33264511,597.99,11,7239.12,6239.12
5944,13.34895703,379.37,10,7239.12,6239.12
5945,8.892051095,500.08,10,7239.12,6239.12
5946,17.26346962,302.04,11,7239.12,6239.12
5947,9.686689721,344.82,9,7239.12,6239.12
5948,23.53272696,722.37,11,7239.12,6239.12
5949,17.75381808,445.58,10,7239.12,6239.12
5950,13.053,568.34,10,7239.12,6239.12
5951,24.665,397.78,11,7239.12,6239.12
5952,17.219,422.48,16,7239.12,6239.12
5953,17.9790001,330.78,10,7239.12,6239.12
5954,10.7742531,462.84,11,7239.12,6239.12
5955,38.16269189,556.87,8,7239.12,6239.12
5956,19.30759484,329.63,12,7239.12,6239.12
5957,14.24874828,428.83,10,7239.12,6239.12
5958,12.93923253,483.16,11,7239.12,6239.12
5959,10.51463969,507.41,10,7239.12,6239.12
5960,11.08390443,528.71,14,7239.12,6239.12
5961,28.36728401,446.2,9,7239.12,6239.12
5962,16.79918292,423.2,9,7239.12,6239.12
5963,13.95479737,344.4,8,7239.12,6239.12
5964,39.99981116,423.63,8,7239.12,6239.12
5965,18.68841917,360.38,11,7239.12,6239.12
5966,15.98970927,381.63,9,7239.12,6239.12
5967,15.14792031,392.01,12,7239.12,6239.12
5968,38.94213343,691.48,12,7239.12,6239.12
5969,14.61343382,398.41,8,7239.12,6239.12
5970,27.14197848,322.14,10,7239.12,6239.12
5971,15.15546651,514.92,9,7239.12,6239.12
5972,34.852,483.08,12,7239.12,6239.12
5973,20.20588235,554.31,8,7239.12,6239.12
5974,8.352098441,433.28,9,7239.12,6239.12
5975,10.09120949,560.38,10,7239.12,6239.12
5976,12.24023909,472.94,9,7239.12,6239.12
5977,30.36457718,642.56,14,7239.12,6239.12
5978,12.25775922,326.38,8,7239.12,6239.12
5979,12.81863311,312.48,10,7239.12,6239.12
5980,34.516,375.1,10,7239.12,6239.12
5981,7.877410252,322.26,9,7239.12,6239.12
5982,9.737198473,498.19,10,7239.12,6239.12
5983,12.12516461,316.97,8,7239.12,6239.12
5984,10.77510145,480.19,10,7239.12,6239.12
5985,8.948617677,351.05,10,7239.12,6239.12
5986,22.87740723,555.8,12,7239.12,6239.12
5987,54.33122539,546.42,10,7239.12,6239.12
5988,12.67338138,411.78,13,7239.12,6239.12
5989,12.23468351,406.49,13,7239.12,6239.12
5990,29.68682903,774.28,8,7239.12,6239.12
5991,10.60513064,442.85,7,7239.12,6239.12
5992,24.39317454,396.19,7,7239.12,6239.12
5993,13.29076521,564.5,9,7239.12,6239.12
5994,25.709,440.08,10,7239.12,6239.12
5995,24.9852071,414.07,11,7239.12,6239.12
5996,29.87750512,371.96,10,7239.12,6239.12
5997,17.29610214,367.79,8,7239.12,6239.12
5998,17.5684835,521.2,10,7239.12,6239.12
5999,37.977,379.77,12,7239.12,6239.12
6000,37.32223943,573.71,8,7239.12,6239.12
6001,10.2210009,659.09,10,7239.12,6239.12
6002,11.08136796,402.93,10,7239.12,6239.12
6003,13.25692645,450.06,14,7239.12,6239.12
6004,9.955039592,448.13,11,7239.12,6239.12
6005,18.70000372,340.03,9,7239.12,6239.12
6006,8.232270015,477.91,10,7239.12,6239.12
6007,31.09893502,402.98,9,7239.12,6239.12
6008,15.60759879,378.78,15,7239.12,6239.12
6009,13.3446863,467.04,9,7239.12,6239.12
6010,15.53784605,393.12,8,7239.12,6239.12
6011,22.451,306.91,8,7239.12,6239.12
6012,13.13117297,372.95,9,7239.12,6239.12
6013,6.560366106,366.06,9,7239.12,6239.12
6014,14.02178767,270.04,8,7239.12,6239.12
6015,10.34588981,473.75,6,7239.12,6239.12
6016,12.31487471,586.39,13,7239.12,6239.12
6017,19.97901625,449.4,11,7239.12,6239.12
6018,33.58725085,378.31,11,7239.12,6239.12
6019,22.757,388.28,8,7239.12,6239.12
6020,25.22924219,810.83,9,7239.12,6239.12
6021,21.71566413,573.64,8,7239.12,6239.12
6022,23.17478884,327.1,11,7239.12,6239.12
6023,42.351,433.6,12,7239.12,6239.12
6024,22.05791813,394.1,7,7239.12,6239.12
6025,18.87522037,399.17,9,7239.12,6239.12
6026,15.67886616,628.2,10,7239.12,6239.12
6027,16.94779486,316.15,9,7239.12,6239.12
6028,23.29979284,344.66,9,7239.12,6239.12
6029,19.37185849,246.87,7,7239.12,6239.12
6030,27.465,286.84,8,7239.12,6239.12
6031,14.17512339,440.56,9,7239.12,6239.12
6032,17.17530877,454.47,7,7239.12,6239.12
6033,10.98326105,375.91,10,7239.12,6239.12
6034,38.44783282,429.42,13,7239.12,6239.12
6035,12.75567187,367.67,8,7239.12,6239.12
6036,10.30626863,456.54,9,7239.12,6239.12
6037,49.6508678,616.49,9,7239.12,6239.12
6038,19.35313362,347.83,10,7239.12,6239.12
6039,19.18110939,526.31,14,7239.12,6239.12
6040,15.89821556,539.72,14,7239.12,6239.12
6041,15.49241855,457.46,11,7239.12,6239.12
6042,26.95699362,437.14,14,7239.12,6239.12
6043,9.380711872,377.22,9,7239.12,6239.12
6044,28.8124386,305.02,9,7239.12,6239.12
6045,63.74565237,714.78,10,7239.12,6239.12
6046,8.053588342,342.46,12,7239.12,6239.12
6047,28.14852062,352.67,8,7239.12,6239.12
6048,13.86263043,394.48,9,7239.12,6239.12
6049,10.521,561.41,7,7239.12,6239.12
6050,11.64743836,481.1,11,7239.12,6239.12
6051,18.9491205,346.23,11,7239.12,6239.12
6052,18.69811119,453.59,8,7239.12,6239.12
6053,19.4289851,550.19,11,7239.12,6239.12
6054,18.79400809,469.23,10,7239.12,6239.12
6055,27.31782826,384.25,8,7239.12,6239.12
6056,20.39395745,511.04,8,7239.12,6239.12
6057,12.67934793,397.14,8,7239.12,6239.12
6058,26.08631203,387.16,10,7239.12,6239.12
6059,10.56313953,491.28,8,7239.12,6239.12
6060,32.09817868,398.47,16,7239.12,6239.12
6061,13.53663913,382.72,9,7239.12,6239.12
6062,10.990511,422.26,9,7239.12,6239.12
6063,14.72581547,332.41,8,7239.12,6239.12
6064,17.63210993,437.8,13,7239.12,6239.12
6065,13.94314607,395.14,7,7239.12,6239.12
6066,15.68742426,321.04,9,7239.12,6239.12
6067,26.95354777,311.3,7,7239.12,6239.12
6068,16.70819737,289.11,8,7239.12,6239.12
6069,14.4760364,367.86,7,7239.12,6239.12
6070,14.8374334,336.43,9,7239.12,6239.12
6071,18.21204616,554.54,10,7239.12,6239.12
6072,30.415,459.47,13,7239.12,6239.12
6073,18.09416708,374.3,13,7239.12,6239.12
6074,16.90091403,390.37,8,7239.12,6239.12
6075,51.38306566,578.45,9,7239.12,6239.12
6076,18.00497715,335.54,7,7239.12,6239.12
6077,30.71988879,334.03,7,7239.12,6239.12
6078,12.2112875,399.44,10,7239.12,6239.12
6079,8.773041052,408.81,8,7239.12,6239.12
6080,29.60046254,445.41,12,7239.12,6239.12
6081,26.34114128,474.67,11,7239.12,6239.12
6082,20.37736774,498.84,8,7239.12,6239.12
6083,11.99620882,507.74,11,7239.12,6239.12
6084,13.94817518,340.83,7,7239.12,6239.12
6085,27.14338837,562.05,15,7239.12,6239.12
6086,12.33526621,384.73,7,7239.12,6239.12
6087,24.81641087,267.19,7,7239.12,6239.12
6088,16.84612057,490.65,10,7239.12,6239.12
6089,10.30982255,409.02,19,7239.12,6239.12
6090,14.00752581,459.36,11,7239.12,6239.12
6091,14.04290316,467.68,8,7239.12,6239.12
6092,7.911832197,307.77,8,7239.12,6239.12
6093,11.45823798,826.1,10,7239.12,6239.12
6094,31.66162471,342.24,8,7239.12,6239.12
6095,7.94322937,310.93,8,7239.12,6239.12
6096,12.93539836,387.67,10,7239.12,6239.12
6097,11.81349162,244.12,11,7239.12,6239.12
6098,20.32838806,614.44,10,7239.12,6239.12
6099,21.56975419,273.64,10,7239.12,6239.12
6100,10.66055694,359.77,11,7239.12,6239.12
6101,13.07996237,372.02,9,7239.12,6239.12
6102,22.52796174,531.34,10,7239.12,6239.12
6103,15.32841278,410.64,8,7239.12,6239.12
6104,26.431,379.57,11,7239.12,6239.12
6105,9.409660591,417.74,7,7239.12,6239.12
6106,18.861,380.35,9,7239.12,6239.12
6107,21.04543838,529.84,11,7239.12,6239.12
6108,19.00397946,308.72,9,7239.12,6239.12
6109,20.16541465,380.11,10,7239.12,6239.12
6110,23.10063427,341.69,9,7239.12,6239.12
6111,18.57356189,256.9,9,7239.12,6239.12
6112,22.27141984,402.53,11,7239.12,6239.12
6113,30.19295789,442.04,8,7239.12,6239.12
6114,17.29889411,703.29,11,7239.12,6239.12
6115,14.05183913,658.42,13,7239.12,6239.12
6116,18.94297374,289.37,9,7239.12,6239.12
6117,9.785331734,311.7,10,7239.12,6239.12
6118,11.04580906,428.7,11,7239.12,6239.12
6119,26.84873364,513.69,12,7239.12,6239.12
6120,19.24303147,357.91,13,7239.12,6239.12
6121,18.14611791,302.67,9,7239.12,6239.12
6122,30.10868671,471.4,9,7239.12,6239.12
6123,25.12496344,377.99,13,7239.12,6239.12
6124,21.58191326,482.68,9,7239.12,6239.12
6125,12.55894561,530.07,10,7239.12,6239.12
6126,36.083,360.83,10,7239.12,6239.12
6127,22.11330682,372.66,8,7239.12,6239.12
6128,19.93362822,460.11,13,7239.12,6239.12
6129,23.09532645,265.6,14,7239.12,6239.12
6130,24.48031243,563.19,12,7239.12,6239.12
6131,34.26568632,599.79,8,7239.12,6239.12
6132,18.137,256.68,10,7239.12,6239.12
6133,16.61216029,408.06,9,7239.12,6239.12
6134,9.908417062,372.49,13,7239.12,6239.12
6135,24.70303748,442.34,9,7239.12,6239.12
6136,14.29396601,433.06,10,7239.12,6239.12
6137,14.84166665,645.05,9,7239.12,6239.12
6138,52.05636384,772.48,8,7239.12,6239.12
6139,10.16863869,390.92,12,7239.12,6239.12
6140,26.14079001,371.79,8,7239.12,6239.12
6141,13.12362641,486.67,9,7239.12,6239.12
6142,20.31855815,460.64,10,7239.12,6239.12
6143,31.03346012,469.07,10,7239.12,6239.12
6144,8.534319489,402.3,9,7239.12,6239.12
6145,66.48106094,913.37,9,7239.12,6239.12
6146,21.14526069,540.42,8,7239.12,6239.12
6147,12.05163132,345.31,9,7239.12,6239.12
6148,13.92822459,402.62,8,7239.12,6239.12
6149,11.91294691,445.05,9,7239.12,6239.12
6150,26.484,410.22,11,7239.12,6239.12
6151,9.846166117,431.59,9,7239.12,6239.12
6152,28.74423659,380.91,10,7239.12,6239.12
6153,19.70823319,327.11,7,7239.12,6239.12
6154,12.37790592,365.34,10,7239.12,6239.12
6155,14.63368966,367.46,9,7239.12,6239.12
6156,17.39507302,381.45,9,7239.12,6239.12
6157,31.51854032,493.18,11,7239.12,6239.12
6158,11.93567443,268.36,9,7239.12,6239.12
6159,11.93045358,332.08,9,7239.12,6239.12
6160,27.51557945,432.1,8,7239.12,6239.12
6161,36.14483194,412.08,7,7239.12,6239.12
6162,17.6309791,374.08,14,7239.12,6239.12
6163,25.7872064,326.23,10,7239.12,6239.12
6164,53.46269427,704.51,9,7239.12,6239.12
6165,38.20476589,438.01,10,7239.12,6239.12
6166,17.84495411,330.23,8,7239.12,6239.12
6167,18.96779928,477.44,9,7239.12,6239.12
6168,18.57538512,474.85,7,7239.12,6239.12
6169,13.40096059,370.09,8,7239.12,6239.12
6170,21.391229,334.69,7,7239.12,6239.12
6171,17.95749674,410.16,10,7239.12,6239.12
6172,13.12200594,246.8,10,7239.12,6239.12
6173,15.85222125,514.22,13,7239.12,6239.12
6174,37.08532378,447.16,10,7239.12,6239.12
6175,27.02182177,479.84,8,7239.12,6239.12
6176,11.3160411,336.1,10,7239.12,6239.12
6177,11.28062942,379.46,9,7239.12,6239.12
6178,35.322,353.22,13,7239.12,6239.12
6179,23.5694901,493.3,14,7239.12,6239.12
6180,24.077,295.08,10,7239.12,6239.12
6181,13.58,334.69,14,7239.12,6239.12
6182,24.93549687,413.18,13,7239.12,6239.12
6183,24.32788494,575.01,8,7239.12,6239.12
6184,12.05902846,391.07,8,7239.12,6239.12
6185,12.93995135,247.96,9,7239.12,6239.12
6186,22.35912847,393.86,11,7239.12,6239.12
6187,17.94498498,700.12,9,7239.12,6239.12
6188,13.76608918,403.1,10,7239.12,6239.12
6189,15.76710996,437.49,15,7239.12,6239.12
6190,19.37565883,419.08,9,7239.12,6239.12
6191,21.455,282.51,8,7239.12,6239.12
6192,17.51228356,486.47,7,7239.12,6239.12
6193,13.01204819,607.83,12,7239.12,6239.12
6194,14.01893267,358.68,8,7239.12,6239.12
6195,11.73271173,404.44,9,7239.12,6239.12
6196,11.40156351,540.36,13,7239.12,6239.12
6197,27.06896884,682.42,11,7239.12,6239.12
6198,16.71893411,335.25,9,7239.12,6239.12
6199,20.78478442,337.51,10,7239.12,6239.12
6200,12.54447706,536.21,16,7239.12,6239.12
6201,21.35943348,651.2,14,7239.12,6239.12
6202,11.69390142,292.68,10,7239.12,6239.12
6203,7.488940434,331.85,9,7239.12,6239.12
6204,27.38015737,471.5,9,7239.12,6239.12
6205,26.15417232,445.25,8,7239.12,6239.12
6206,24.65016051,362.56,9,7239.12,6239.12
6207,12.71837291,621.46,11,7239.12,6239.12
6208,11.7249812,416.07,11,7239.12,6239.12
6209,17.02294999,349.26,9,7239.12,6239.12
6210,10.6926474,276.02,10,7239.12,6239.12
6211,14.72084549,426.22,11,7239.12,6239.12
6212,14.65451137,325.95,9,7239.12,6239.12
6213,11.96160949,308.96,8,7239.12,6239.12
6214,25.73926051,585.49,9,7239.12,6239.12
6215,22.04063725,416.22,8,7239.12,6239.12
6216,18.61036158,399.38,9,7239.12,6239.12
6217,17.04671225,442.04,7,7239.12,6239.12
6218,18.67779348,427.49,8,7239.12,6239.12
6219,19.91560083,596.53,10,7239.12,6239.12
6220,54.13685941,628.87,14,7239.12,6239.12
6221,10.96942981,332.13,11,7239.12,6239.12
6222,27.3658717,740.11,9,7239.12,6239.12
6223,24.84308919,368.9,8,7239.12,6239.12
6224,8.131807787,283.27,10,7239.12,6239.12
6225,55.34819084,649.19,9,7239.12,6239.12
6226,12.4250772,508.6,12,7239.12,6239.12
6227,20.625,306.43,7,7239.12,6239.12
6228,20.55293745,402.11,8,7239.12,6239.12
6229,9.045055326,513.59,9,7239.12,6239.12
6230,15.37972978,322.58,10,7239.12,6239.12
6231,36.72825024,461.81,11,7239.12,6239.12
6232,8.399962811,417.7,7,7239.12,6239.12
6233,17.6371878,429.28,13,7239.12,6239.12
6234,26.34439166,392.07,8,7239.12,6239.12
6235,8.99162337,525.76,8,7239.12,6239.12
6236,35.86770667,373.39,8,7239.12,6239.12
6237,30.73,388.25,11,7239.12,6239.12
6238,13.9249422,366.35,8,7239.12,6239.12
6239,16.535,540.98,13,7239.12,6239.12
6240,38.01040847,526.6,15,7239.12,6239.12
6241,31.31328807,416.04,8,7239.12,6239.12
6242,19.8103073,319.84,10,7239.12,6239.12
6243,12.45820887,755.7,9,7239.12,6239.12
6244,11.88706591,477.67,11,7239.12,6239.12
6245,25.85144806,428.28,8,7239.12,6239.12
6246,28.46119245,454.33,10,7239.12,6239.12
6247,11.60462324,633.6,12,7239.12,6239.12
6248,7.278963603,303.05,7,7239.12,6239.12
6249,17.77528904,313.45,11,7239.12,6239.12
6250,25.44500755,386.1,10,7239.12,6239.12
6251,30.16085694,448.67,9,7239.12,6239.12
6252,13.94612468,378.49,9,7239.12,6239.12
6253,28.07315888,323.56,11,7239.12,6239.12
6254,21.67614228,447.22,10,7239.12,6239.12
6255,11.20643089,348.32,10,7239.12,6239.12
6256,18.87017217,364.2,8,7239.12,6239.12
6257,11.53098773,496.68,12,7239.12,6239.12
6258,25.48592562,408.81,7,7239.12,6239.12
